song_id,melody,articulation,rhythm_complexity,rhythm_stability,dissonance,atonality,mode
1741,5.6,4.6,2.5,6.6,6,7.6,8
1742,6.4,7,4,6.4,5.2,7.2,7.4
1743,7.8,3.4,5,4,3.8,7,4.8
1744,4.8,6.2,5.5,5,5.4,5.6,5
1745,6,6.75,6,6.2,4.4,6.6,7
1746,6.6,4.2,2.5,4.2,4,6.8,7.6
1747,7.8,5.75,5.5,6.2,4.2,7,5
1748,6,7.75,6,6.2,7,7.4,6.4
1749,5.6,6.5,6.5,7.2,5.4,5.6,6.6
1750,6,6.4,3,5.4,4.4,6.25,5.2
1751,5.8,7.6,4,7.6,5.4,7,6
1752,7.8,3.8,4.5,4.25,3,7,6.8
1753,4.4,8,6,7.4,8.4,6.5,7.4
1754,5.8,9,4,7,7.4,8.5,7.8
1755,5.6,6,5.5,7.2,4.4,7.4,6.6
1756,5.6,4.4,5,4.8,5.6,7,7
1757,5.8,6.2,4,7.4,5.4,6.8,6.75
1758,6.8,5.6,6.5,5.6,4.4,6.4,5.4
1759,4.6,3.2,6.5,3.4,4.8,5,6.4
1760,3.8,6.2,6,6.6,6.4,5,6.5
1761,6.2,4.4,4,6.4,4.6,6.8,7.2
1762,5.2,6,6,6.6,5.2,6.6,7
1763,4.8,2.8,5,3.2,4.8,7.2,7.8
1764,5.4,6.8,4.5,7.2,5.2,7.4,5.5
1765,6.8,3.6,3,4.6,3.4,7.6,6.5
1766,5.4,4.8,6,7.4,5.6,6.2,6.25
1767,7.8,5.6,2,7.2,3.8,7.4,6.5
1768,7.6,4.6,6.5,6.8,3.4,7.2,3.75
1769,5.6,2.2,4.5,3.4,4.4,6.8,5.25
1770,6.4,3,1,4,4,8,3
1771,5,6.4,6,7.8,5.6,6.8,5.75
1772,8,7.6,7,7.4,4.6,7,5.75
1773,3.4,8,9,6,8.8,5.2,7
1774,6.8,6,5,6.6,5.6,6.8,7
1775,6.6,7.4,5.5,8.4,5.6,6,5.5
1776,7.6,4.8,5.5,6.8,4.2,7,5.5
1777,6.4,6.8,7.5,7.6,4.6,7.2,6.5
1778,6.5,8,7,7.4,8.2,6.4,7.33333333333
1779,7.4,5.4,7.5,7.8,4.2,6.8,4
1780,6.6,6,5.5,6.6,3.8,7.6,3.75
1781,5.6,6.6,6,7.6,6,6.4,6
1782,6,3.6,3.5,5.8,4.2,6.6,6.25
1783,6.2,6.8,5,7.25,4.8,7.6,5.5
1784,4.8,4.6,4.33333333333,5.5,4.4,7.4,7
1785,6.4,7,6.66666666667,7,7.2,7,7
1786,5.6,6.8,4.66666666667,8,5.6,7.6,7
1787,7.4,7,5,7.8,5,7,5.66666666667
1788,7.8,3.6,5,5.6,2.8,7.6,5.75
1789,6.2,4.8,5.33333333333,7.4,5.4,6.2,4.75
1790,7.6,5.6,4.33333333333,7.25,2.4,8,3.25
1791,4,8.4,5.66666666667,7.25,7.8,6.2,6.75
1792,7.8,7.8,6.33333333333,8,2.8,7.6,3
1793,6,5.2,5.33333333333,7.2,4.4,7.6,5
1794,4,7,3.33333333333,7.8,4.6,7.4,4.5
1795,4.4,4.6,5,7.5,4.8,6.5,5.25
1796,5.2,4.4,4.33333333333,6.75,5.8,5.5,5.75
1797,6.6,4,5.66666666667,5.8,3.4,7.4,6.5
1798,5.6,7,6.66666666667,7.5,4.6,7.25,5.25
1799,6.2,6.4,4,8,5.8,6.75,6.75
1800,4.6,6,5,6.25,6.4,6,5.25
1801,7.4,5.8,3.33333333333,7,3.2,7.5,4.25
1802,7.2,6.2,4.66666666667,7.25,4,8,3.75
1803,7.6,3.6,3,6.66666666667,3,7.25,4.5
1804,6.8,5.4,4.66666666667,7,3.6,7.75,8
1805,7.2,4.6,3.33333333333,7,3.8,7.75,7.25
1806,5.2,5,4.5,6.75,4.2,6.25,6.25
1807,5.2,6.8,6,6.33333333333,7.6,8.25,6
1808,6,7,5,7.5,4.8,7,3.5
1809,6.4,4,4,6.25,3.4,7.4,6.5
1810,6,7.6,3,7.5,4.4,7,8
1811,6,6.8,5.5,6.25,5.6,8,8.2
1812,7.75,4.4,4,6.25,3.2,7.2,4.6
1813,6,6.8,4.5,8,4.8,7.4,7
1814,6.25,6.2,3,8.25,5,8.2,8.4
1815,6.25,6.8,5,8.25,5.2,7.4,6.4
1816,5.6,5.6,4.66666666667,7.33333333333,5.2,7.25,7.4
1817,8.25,3.6,4.5,5.75,4.4,6.8,3.8
1818,6,7,6.5,6.25,7,6.2,8
1819,5.5,5.8,4.5,6.75,5.6,6.8,5
1820,7,3.6,4,7,3.6,6.6,6.2
1821,4.75,4.8,3,7.25,5.8,7,6.8
1822,6.25,5.8,2.5,8,5.8,7.2,7.2
1823,6.75,6.6,5,7.25,4.4,7.2,7
1824,6.75,7.2,5,6.75,4.4,7.6,6.2
1825,5.5,3.6,4.5,5,4,7.4,7.2
1826,5.5,7.6,7,6.75,7.6,7,7
1827,3.6,2.8,4.33333333333,2.66666666667,4.8,6.5,4.8
1828,6.2,6.6,5.33333333333,6.66666666667,5,8.5,7
1829,6.6,5.6,5.66666666667,6.66666666667,4.2,7.25,3.6
1830,7.8,3,4.33333333333,4.66666666667,3.2,7.5,7
1831,5.8,6.6,4,7,4.4,7.25,7.2
1832,8.6,3.6,4.66666666667,6,2.8,7.5,7
1833,5.8,6.4,4,8,5,7.5,6.4
1834,6.2,6.8,4.66666666667,8.33333333333,4.8,9.25,7.8
1835,7.8,3.2,4.33333333333,6,3.2,6.75,6
1836,5.2,7.2,5.66666666667,6.5,5.8,6.75,5.25
1837,6.4,6.4,5.66666666667,8,4.6,8,5.75
1838,4.4,7.8,6.66666666667,6.5,7.8,6.75,6
1839,7,6.2,6,6.33333333333,4.6,7.25,5.8
1840,6.2,7,6,5.66666666667,6.2,6.5,6.2
1841,5.4,8.8,4.5,7,6.6,7.25,6
1842,6.8,7,5,7.33333333333,5.8,5.5,5
1843,5.4,7.4,2,6,5.2,6.5,4
1844,3.4,2,2,4.33333333333,5.4,6,4
1845,4.2,7.8,3.66666666667,7.33333333333,5.6,8.5,7.5
1846,3.8,8.2,2.66666666667,6.66666666667,6.4,4.75,5.75
1847,6.8,4.4,4.5,7.33333333333,4.8,7.25,7
1848,7,7.2,6.33333333333,7.33333333333,4.8,6.75,4.5
1849,7.2,3.6,3,4.33333333333,3.2,8,8
1850,7,2.2,4,5.25,4,6.25,6.25
1851,6,3.6,5,4.25,3.8,6.25,5
1852,4,5.2,6.33333333333,5.5,6.2,5.5,4.75
1853,5.8,8.2,3.33333333333,8,6,7.75,6
1854,6.6,4.4,5.33333333333,6,4.4,7,7
1855,5,6.4,5,7.25,5.6,6.25,6.5
1856,5.8,6.8,4.33333333333,8,4.8,8,7.5
1857,6.2,6.6,5.33333333333,8,4.4,7.25,4.5
1858,5,3.6,3.33333333333,6,4,6.75,4.25
1859,7.2,6,5,8.5,3.8,7.75,5
1860,4.2,7.8,6,6,6.8,7.75,5.4
1861,7.4,7.2,5,7.66666666667,3.8,7.25,5
1862,4.2,7.2,5.66666666667,7.33333333333,4.4,8.25,5.4
1863,5.5,6.2,5.33333333333,7.75,5.6,7.66666666667,6
1864,6.4,4,4,7,3.8,8,6.75
1865,6.4,7,4.66666666667,7.75,5.2,7.75,6.25
1866,5.5,6,6.33333333333,6.5,5.8,6.33333333333,4.2
1867,2.4,1.8,4,2.25,7,3.25,5.25
1868,5,6,5.33333333333,5.75,5.6,7.33333333333,5.6
1869,4.8,2,4,3.75,4.6,7,7.25
1870,3.8,2.4,3.66666666667,3.75,5.2,6,5.25
1871,6,6.6,5.33333333333,8,5.4,6,5.75
1872,5.75,7.2,5,7.75,5,6.33333333333,4.8
1873,5.2,6.6,7.33333333333,7.5,6.6,5.75,5.5
1874,4.5,6.2,5,6,5.6,6.33333333333,5.4
1875,5.25,8.2,7.33333333333,6.5,6.2,7.33333333333,7
1876,6.2,8.2,5.66666666667,7.66666666667,5.4,7.25,3.5
1877,6.5,7.2,4.5,6.33333333333,4.6,6.66666666667,6
1878,2.2,3.2,7,5.33333333333,5.6,4,5
1879,6,7.6,4.33333333333,6.33333333333,6.4,8.66666666667,5.8
1880,5.25,6.8,5.66666666667,5.66666666667,4.8,7,5.6
1881,6,7.6,4.5,4.66666666667,6.6,7,6.8
1882,6.75,2.2,4.33333333333,3.5,3.4,7,6.6
1883,5.8,6.8,5.66666666667,8,5.2,6.75,6.25
1884,5,6,4,7.66666666667,5.4,7.5,6.8
1885,8.2,5.8,6.5,6,5,6.25,5.2
1886,6,7.2,5.33333333333,7.33333333333,5.2,7,5.6
1887,6.6,6.4,4.66666666667,5.33333333333,5.4,7,6
1888,5.4,6.6,5,7.66666666667,5.2,7.75,6.6
1889,4.8,6.2,5,6.75,6.2,6.75,5.75
1890,5,6.4,4.5,7.33333333333,5.8,6.75,7
1891,4,5.8,6,5.75,6.2,5,4.5
1892,8.4,2.8,7,4.33333333333,3.8,8.25,5.75
1893,6,6.4,5,7.75,5.2,7.75,7
1894,6.8,6.4,5.33333333333,7.75,4,7.75,3.4
1895,3.4,3.4,5.33333333333,3.5,5.2,6,6
1896,7,5.2,6,6,4.6,6.5,6.4
1897,6.2,5.2,5,7.75,3.4,7.5,6.8
1898,3.75,7.8,5,7.25,5.8,7.5,6.4
1899,3.2,8,7.33333333333,7,8.4,5.75,5.5
1900,5.6,6.8,4.66666666667,7,5,7.75,5.8
1901,6,1.2,5.33333333333,2.6,2.8,6,5.4
1902,6.8,4,5.66666666667,4.6,4,7.25,4.4
1903,4.6,5.8,5.66666666667,7.4,6.8,6,6.2
1904,4.4,8.2,4.66666666667,8.4,5.25,7,5.2
1905,5.4,2.4,5,2.6,3.8,5.75,5
1906,2.2,1,4,2.2,3.2,5,5.2
1907,2.5,1.4,3.66666666667,2.6,4.2,6.4,5.8
1908,5,6.4,2.66666666667,8.2,5.6,7,5.2
1909,2.6,2.6,4,2.6,5,6.8,3.4
1910,4,8.2,4,8.6,5,6.8,5.5
1911,6.2,7,7.66666666667,6.2,7,6.4,8.25
1912,5.8,1.6,2.33333333333,3,4.2,7.2,5.25
1913,6.2,7,3,6.6,3.8,7.6,3
1914,5.4,6.4,4,6.6,3.8,8.2,3.75
1915,4,8.4,5.33333333333,6,5.6,6.2,5.75
1916,6,5.6,4.66666666667,6.4,4.8,6.8,5.75
1917,4.2,8,5,7.2,5.6,6.2,5.75
1918,6.8,6.2,5.33333333333,7.4,6.2,7,6.75
1919,5.6,7.2,6,6,4,7.6,6.25
1920,4.4,7.4,4.33333333333,7,5,6.4,5.75
1921,6.8,7.2,5.66666666667,7.8,4,6.8,4
1922,4.6,1.6,2,3,4.2,7,5.25
1923,4.8,7.2,6,6.8,5.8,6.6,4
1924,8.2,3,1.66666666667,6,4,7.8,4
1925,4,2.6,1.33333333333,3,3.8,6.8,6.5
1926,6.2,4.4,7,5.6,5,5,5.75
1927,3.8,2,3.33333333333,3.2,3.8,4.8,7.5
1928,2.8,3.4,2.33333333333,4,5.6,4,5.75
1929,3,3.6,4.66666666667,2.8,5.6,4.4,6
1930,5,2.2,3.66666666667,3,4.4,6.2,7.25
1931,6.6,5,4.33333333333,4.8,3.6,7,4
1932,5.6,7.4,5,7,5,7,4
1933,3.4,3.4,4.33333333333,3.2,6.4,5,6
1934,6,2.2,4,3.6,5,7,5.75
1935,4.4,6.4,4.66666666667,6.4,6.2,6.4,5
1936,6.2,5.6,4.33333333333,5.4,4.6,7,3.5
1937,8,4.4,4,5.4,3.8,7.2,5.5
1938,7.6,6.2,4.66666666667,7,4.6,7,6.25
1939,5.4,6.4,3.66666666667,6.8,4.8,7.2,6.5
1940,7.2,4.8,5,5.8,5,6.8,7.75
1941,6.8,5.2,3,6.2,3.6,8.2,4.75
1942,2,1.4,2.33333333333,2.4,6.2,4.8,6.5
1943,5.4,8,6,7,7,6.5,5.25
1944,5.4,7.6,5.66666666667,5.4,5.2,6.4,5
1945,2.6,1.6,1.33333333333,2,6.2,5.2,5.75
1946,3,2,1.66666666667,2.2,6.8,4.2,6.25
1947,2.4,2,1,4,6.4,3.6,6
1948,3.8,4.6,4.66666666667,3,5.2,4.8,6
1949,6,5.4,2.33333333333,6.4,4.6,6.6,6.5
1950,6.4,5.6,2.66666666667,4,4.2,7,6.25
1951,3.6,3.2,2,2.8,7.2,4.4,6.75
1952,5.8,6.6,3,6.75,5.2,8.4,6.33333333333
1953,7.2,6,5.33333333333,6.4,4.4,6.6,7.33333333333
1954,3.2,1.6,1.33333333333,2.8,4,8.6,7.66666666667
1955,7.4,5,3.5,5,2.6,7.5,6.75
1956,3.6,2.8,1.66666666667,2.4,6.6,5.2,6
1957,4,4.6,3,6,5,5.5,6.25
1958,8.2,6.8,4.33333333333,7,4.2,7.6,3.33333333333
1959,7.6,4.6,3.33333333333,5.8,2.4,8.4,5.75
1960,2.25,1.6,1,4,8,4.4,6
1961,5.75,6.2,2,6.2,3.4,7,4.25
1962,5.25,4.8,3.5,5.2,3.2,6.6,4.75
1963,4.5,6,6,6.2,5.2,7,4.25
1964,6.25,5.8,3,5.8,4.6,8.4,8.25
1965,4.5,7,3.5,8.4,6,6,5.75
1966,7.25,3.8,2,6,4.2,7.8,4.75
1967,4.75,4.8,4.5,5.8,5.4,7,4.25
1968,5.5,4.6,4.5,4.8,4.8,6.6,4.25
1969,7.5,5,2,6.6,3.8,7.6,5.75
1970,8.25,2.8,2.5,5.6,4.2,8.2,7.75
1971,8.4,3.8,4.33333333333,5.6,3.4,8,3.75
1972,5.8,7.6,6.33333333333,7.2,4.4,7.4,4.25
1973,6.75,6.4,6.5,5.8,6,7,8
1974,4.6,8,6,7.4,6.4,6.4,6
1975,5.2,5.4,4.33333333333,6.4,4.4,7.8,3
1976,5,6,8.33333333333,5.6,4.6,7.4,3
1977,7,5,4,6.8,4.2,7.4,3.75
1978,4,7.6,4,8.4,5.6,7.6,5.75
1979,5.6,4.8,3.33333333333,5,3.8,8.6,4.5
1980,6,3.6,5.33333333333,6,4.8,7.8,4.5
1981,6.8,5.6,5,6.8,2.8,7.8,3.25
1982,7.6,2.2,3.33333333333,5.2,3.6,8.2,5.25
1983,5.8,4,3.33333333333,6,4.6,7.4,6.25
1984,5,7,4.33333333333,7.4,6.2,6.6,6
1985,5.5,5.6,6.33333333333,6.4,4.6,7,4.25
1986,7,2.8,4.33333333333,5.8,3.2,7.2,4.25
1987,5.75,7.8,5.33333333333,8.2,6.8,6.8,6.5
1988,6.8,7.2,6,8,5,7.8,3.33333333333
1989,8.2,2.6,3.66666666667,5.75,2.8,8,3.66666666667
1990,4.4,5.4,5.33333333333,4,6.8,5.2,5
1991,6.6,6.2,4.33333333333,7.25,6.6,6.6,7
1992,6.2,5.6,6.33333333333,7,6,6.8,5.33333333333
1993,4.8,6.4,5,6.75,5.8,7.4,4.66666666667
1994,7.25,3.6,3.66666666667,5.6,3.2,8.4,5
1995,6.5,7,4.33333333333,7,3.2,7.6,2.5
1996,5,7,4.66666666667,8.4,6,5.8,5.75
1997,5.25,2.4,3.66666666667,3.8,4.2,8,7.25
1998,7.5,1.8,4.33333333333,3.4,5,8.4,6
1999,7,5,4,7,3.2,6,6.25
2000,3.8,8.4,3.66666666667,9,4.4,8.2,5.33333333333
2001,6,7.2,5.33333333333,7.8,4,7.6,7.5
2002,5.8,1.8,5,4.5,4,8.2,7.66666666667
2003,5.75,7,5.33333333333,8.2,6.2,6.8,5.25
2004,5.4,7.8,6.66666666667,7.75,7.2,7.4,4.33333333333
2005,8.2,4.8,4.33333333333,6.5,2.2,8,4.33333333333
2006,6.2,5.4,4.66666666667,4.5,2.8,7.8,4
2007,7.5,4.8,3.66666666667,7.6,3.6,7,7
2008,5,7.6,3.5,8,8.2,6.2,8.33333333333
2009,5,3.6,4,3.5,5.8,6.6,7
2010,7,5.2,3.5,7,3.2,7.8,4.33333333333
2011,6.75,4.4,3.5,6.75,3.4,7,5
2012,7.25,4.8,3,7.25,3.8,7.8,4.66666666667
2013,3.5,4.2,2.5,2.5,6.2,6,5.33333333333
2014,8,5.6,4.5,7.75,3.6,8,2.66666666667
2015,7.5,4.6,2,6,3.8,8,3.66666666667
2016,5.25,4.6,4,3.75,4.4,6.8,8
2017,5.6,6.8,7.5,6.5,6.8,6.2,7.33333333333
2018,4,1.8,3,3.25,5.8,6.6,9
2019,8.25,4.6,2,7,3,8.2,3
2020,6.5,6.4,5,8,5.8,7.4,8.33333333333
2021,6.25,6.8,5,7.5,5.4,6.2,5.66666666667
2022,8,1.8,3,3.75,3.6,8.6,6.33333333333
2023,8.75,3,2.5,4.8,2.2,8,8.25
2024,6.5,6.6,5.5,6,4.6,6.6,7
2025,8.5,3.2,3,7,2.6,8.2,8
2026,5.5,4.2,7,6.75,7,6.8,7.33333333333
2027,7,5.2,2.5,7,2.6,8,2.66666666667
2028,8,7.4,3.5,8.25,4.6,8.2,2.33333333333
2029,4.25,8.2,3.5,7,8.2,5.6,6
2030,4.75,7.4,3,8.25,5.4,7.4,3.66666666667
2031,6.25,6.4,4,5.5,5.2,7.4,7
2032,7.75,5.2,3,9,4.2,8,7.66666666667
2033,6.6,5.6,4,7.75,6.2,7.8,8.33333333333
2034,3.75,4.4,2.5,5.4,5.8,5.8,6.5
2035,8,4,3.5,7,4.8,7.4,3.25
2036,2.25,1.8,3,1.75,6.6,5,6.66666666667
2037,4,4,4.5,3.5,5.6,5.8,6.33333333333
2038,4.25,3,4,4.8,5.8,7,7.25
2039,7.4,6,3.5,6.5,4.4,7.8,8
2040,7.25,3.2,4.5,6.75,4.4,7.4,8
2041,6.6,2.2,3.5,5,3.6,7.6,7.33333333333
2042,4.4,9.2,3.5,8.2,7.2,5.2,6.25
2043,7.6,4.2,3,5.4,4.4,7.8,8.25
2044,6.25,8.6,6.66666666667,7.4,8.4,5.25,6.5
2045,4.6,5.4,2.5,7.2,5.2,7,4.5
2046,2,1.4,1,2.2,5.2,6.6,6.75
2047,6,7,6,7.2,7.6,5.6,7.5
2048,7,5,2.66666666667,6.8,3.6,7.6,6.5
2049,3.4,3.6,4,3.2,7.6,5.2,6.75
2050,5.6,6.6,6.5,7.4,5.4,5.8,6.75
2051,5.4,7.2,5,6.2,5.4,6.8,3.25
2052,6.2,5.2,3.33333333333,4.6,3.8,7.2,7.25
2053,5.8,7.6,5.66666666667,7,7.4,7,6.5
2054,6.2,7,6,5.8,6.4,6.2,6
2055,5.2,7.4,4.66666666667,7.4,4.8,7,5.5
2056,7,3.6,3,6.6,3.8,9,3.75
2057,8,2.8,3.33333333333,4.6,3.4,7.2,7
2058,7.25,3.4,3.33333333333,5.8,2.2,8.25,4
2059,1.5,1.2,1,2,6.6,5.5,7
2060,4.75,8.2,6,7,7.2,6,6.25
2061,6.5,4.8,4.25,6.6,3.6,7,3.75
2062,4.25,5.8,5,7.2,8,5.5,7
2063,5.5,2,3.5,3.4,3.4,8,7.75
2064,5,3.8,3,5.2,4.4,6.75,6
2065,6.75,5.6,3,5.6,4,7.5,6.5
2066,4.25,8.8,7.75,6.6,8.4,5.75,8
2067,5.6,3.2,3,4.4,3.6,6.8,8.5
2068,6.5,2.2,3.5,4.6,3.4,8.25,3.75
2069,5.25,4.8,4.25,7,4.4,7.25,7
2070,6.5,5.6,2.25,6.8,4,6.25,7
2071,4.5,5,5.5,6.4,4.8,6.5,6.75
2072,5.5,4.6,4.5,5.2,5.4,6,5.75
2073,6,5.6,3.5,5,4.2,6.25,4.75
2074,6,5.2,3.25,4.8,2.4,7,3.5
2075,6,4,3.25,5,3.6,6.75,4
2076,5.5,5,3.66666666667,3.4,4.4,5.75,7
2077,5,7.6,4.75,6.8,5.2,7.5,6
2078,5.5,5.2,3.25,5.8,4.2,6.75,6
2079,7.5,7.2,5.66666666667,7.2,4.4,7.5,3
2080,4.75,2.8,3.75,4.2,3.8,7.75,8
2081,4.25,9,6.5,8,8,7.5,7.75
2082,5.5,5,2,6,3.6,6.5,6
2083,7,4,2.66666666667,4.2,2.4,7.6,3.5
2084,6.2,1.6,2.75,3.2,4.2,8,8.75
2085,2.8,3.6,2,4.2,5.8,5.2,6.5
2086,8.8,2.2,5.33333333333,4.4,3.2,6.4,4.6
2087,2.25,1.2,1,2,5,7.5,5.8
2088,4.5,5.6,4.75,5.8,5.4,6.25,5.6
2089,5.25,6.6,4.25,7.2,7.4,6,7
2090,4,1.6,2.75,2.2,5.8,5.5,6.6
2091,8,5.6,3,7.4,3.8,7.5,7.4
2092,4.25,6.2,5,4.75,4.6,8.25,4.8
2093,7.2,3.2,4.5,5.5,3.2,7.4,5
2094,5.75,5.6,6,5.6,5.8,7.75,6.2
2095,9,4.6,3,6,2.2,7.25,4
2096,5.25,7,2.33333333333,8.2,4.6,9,5.8
2097,7.25,6.6,5.33333333333,8,4.6,7.5,5.4
2098,6,7.6,6,5.6,4.6,7.25,7.2
2099,7.25,3.2,3.33333333333,6.8,3.4,7.75,7.8
2100,3,5.6,4,4.8,5.2,6,6.2
2101,7,5.6,4,6.2,3.6,7,4.8
2102,4,7,2.66666666667,7.8,4,8.25,5.6
2103,4.75,4.8,6,6.2,5.2,7,6.8
2104,4.25,8.4,5.33333333333,7.2,5.2,8.25,6.4
2105,5.75,4,3.66666666667,6,5.6,6,6.2
2106,8.25,3.2,4.66666666667,4.6,3.2,6.5,3.2
2107,6.25,6.8,5,7.2,5.4,7.5,3.6
2108,5.5,3.6,3.66666666667,5.8,4.8,7,7
2109,7,3,3.66666666667,4.6,3.2,6.75,5.2
2110,6,5.6,4.66666666667,3.8,4.8,6.75,3.4
2111,6.75,4.4,6,3.8,4.2,5.5,6.4
2112,7,5.2,5.33333333333,4,3.6,7.5,7.8
2113,6.75,2.2,5,4,4.2,8.25,7
2114,7.25,4.6,3,5.8,3.8,8.5,6.4
2115,5.75,7.2,6.33333333333,7.2,6.2,7.5,4.4
2116,2.75,1.6,1.66666666667,3.8,5.8,5.5,6.6
2117,6.75,7,7.66666666667,6,6.2,7.5,8
2118,6,6.6,6,6.6,5.6,7.5,6.2
2119,5,5.2,5.33333333333,5.8,6.8,6.25,8
2120,3.25,4.2,5,4.6,6.8,5.25,6.8
2121,8,5.4,3.33333333333,5,2.2,7.5,3.8
2122,6.75,7.2,4,6.5,4.6,7.75,5.6
2123,9,4,3,5.25,2.4,8,4.4
2124,7,5.6,4,6.75,4.6,7,6
2125,4.5,8.2,2.66666666667,8.5,5.2,5.75,5.8
2126,7.75,4.4,4,3.75,3,6,4.4
2127,7.75,6.8,4.66666666667,8,4.2,8.75,2.4
2128,5.5,6.4,5.66666666667,6.25,5.8,4.75,5.6
2129,6.25,7.6,5,7.5,5.8,6.75,4.2
2130,6,1.6,3,3.5,4,7,7.2
2131,6.25,7.6,5.33333333333,7.5,6.6,6.5,6.6
2132,3.25,6.4,4.66666666667,6.5,4.6,6.25,5.8
2133,6,2.4,4.66666666667,2.75,2.8,6.25,5.6
2134,7.25,6.2,4,6.75,4,7,8.4
2135,3.75,3.6,4,4.25,3.6,6,6.6
2136,6,6.8,5.66666666667,7,6.6,6.75,6
2137,6.25,5.2,3.33333333333,5.75,4.4,7,5.4
2138,7.75,4.8,4.33333333333,6,4,8.25,7.8
2139,4.5,5,3.66666666667,6,5.8,8.25,8.4
2140,5.75,1.8,3.66666666667,3,3.6,7,5.4
2141,7.5,2.4,2.66666666667,3.5,3.4,6.75,5
2142,7,4.2,3.33333333333,4.75,2.8,7.75,6.6
2143,7.75,4.4,3.33333333333,3.75,3,7.5,4.6
2144,6,5,5.66666666667,5.25,4.8,7,6.4
2145,8,2.6,3,6,4,7.5,7.2
2146,6.25,6.2,6,7,6.2,7,6.8
2147,5.25,3.6,4,3.5,3.2,8.5,7.4
2148,9.2,2.4,5,5,2.8,6.6,5
2149,4.75,5.4,4,3.75,2.4,7.5,4.8
2150,6.75,7.4,5.75,8,6,7,5.6
2151,7.33333333333,4.4,4,5.5,4,7,7
2152,6,7,5,8.5,5.8,7.25,3.6
2153,3,4.6,2,5,4.6,9.25,5.4
2154,5,5.2,2.33333333333,5.5,3.2,8,5.2
2155,7,5.8,3.33333333333,6.25,5,8,5.2
2156,6,3,3.66666666667,5.25,4.2,7.2,5.8
2157,7,5.4,4.33333333333,7,4,7.5,7.2
2158,7,6.8,5,7.8,4.4,7.25,5.6
2159,8.33333333333,2.8,2.5,5,3.2,7.66666666667,4.2
2160,7.66666666667,4.2,4,6,3.6,8,4.4
2161,4.66666666667,3.4,2.66666666667,5.4,6.2,5.5,5.6
2162,6.66666666667,4.2,3,5.4,3.2,7,6.4
2163,2.66666666667,1.8,1,3.2,4,6.33333333333,5.8
2164,7,5.6,5.66666666667,7.2,6.2,6.75,6.4
2165,4.5,6.8,3,5.8,8.2,5.25,6.6
2166,5.5,6.6,3,6.8,6.2,6,5.6
2167,4.25,7.8,2,6.6,8.2,5.75,6.4
2168,5.25,5.2,1,7.4,5.8,7,5.4
2169,3.25,7,1,7.2,4.8,6.5,5
2170,6,5.2,3,4.4,4,7.25,5.2
2171,8.25,3.6,3.5,6.4,3.4,6.8,7.6
2172,7.5,4,5,5.4,4.2,8,8.8
2173,6.5,5.6,4.5,5.2,4.8,8,7.8
2174,3.25,2.4,7,2.8,4.8,7.75,7.6
2175,5.75,4,3,6.2,4.6,6.6,7.4
2176,7.75,4.8,3,6.8,4.8,6.4,7.6
2177,6,7.2,2.5,7,5.4,6.6,5.2
2178,7.5,5.4,4,6,4.8,6.6,7.4
2179,7,6.2,3.5,6.6,5,8.2,8
2180,4.75,7.8,4,6.8,5.6,6.6,5.6
2181,6.5,2.4,2.5,3.2,4.2,8.8,8.4
2182,9,3.2,4.5,4.4,3.2,8.2,3.6
2183,8.25,2.8,4.5,4.4,3.6,8.4,8.2
2184,6.2,7.8,4,8,6.6,6.5,5.2
2185,6.5,3,3.5,6,4.6,7.2,5.4
2186,2.5,2.2,1,2.2,3.4,6.6,5.8
2187,4.25,2.4,3.5,2.6,5.4,5.8,7.2
2188,7.75,3,3,5.2,4.2,7.2,7.4
2189,6.4,4.4,5.5,4.4,4.4,8,4.8
2190,8,2.4,5,4,3.6,6.4,6.2
2191,4.4,7.8,5,7,5,7.25,5
2192,7,2.6,3.33333333333,4.8,3.6,7.4,6.25
2193,5.6,6.4,3.33333333333,9,4,8.2,6.5
2194,3.8,4.6,6,5.8,4.8,6.75,5.8
2195,5,6.8,6.5,5.4,4.8,7.25,5.6
2196,4.2,2,3.33333333333,3.2,4.8,5.6,6.5
2197,8.6,1.6,4,4.4,3.6,7.75,6.25
2198,6,6.2,4.5,7.2,6.4,6.2,7.5
2199,3.5,4.2,4,3.6,7,5.2,6.25
2200,4.5,6.2,3,5.4,5.6,6.8,6.5
2201,7.25,4.4,3.5,3.8,3.6,7.4,8.25
2202,7,4.8,1.5,6.2,3.6,8.2,3.75
2203,5.25,3.2,4,4.2,5.8,6,6.75
2204,6.4,7,5,7.25,5.6,7.6,6.66666666667
2205,6,2,1.5,3,3.4,8.8,7.66666666667
2206,5.4,4,1,5.5,4.8,8,8.33333333333
2207,5.2,2.2,1,4,5,6.2,8
2208,3,2.2,2,2.6,4.8,6,6.75
2209,6.8,5.4,6,6.75,4.8,5.8,8
2210,4.6,1.8,1,2.75,4.8,6.6,7.66666666667
2211,7.8,5,5.33333333333,6.2,4.8,7.6,3.75
2212,6.2,1.6,1.33333333333,3.4,4.2,7.4,8.25
2213,6.8,3,2.66666666667,3.2,5,6.2,4.25
2214,4.6,7.4,7,6.2,5.6,6.2,5.25
2215,7,4.4,3.33333333333,7,5,6,6.75
2216,4,4.6,4.66666666667,6.4,5.8,6.2,6.25
2217,5.4,4.4,6,5.8,4.4,8.5,3.75
2218,3.2,3.8,3.5,3.8,6,4.75,6
2219,8.4,3,2,5,3.6,7,5.5
